time
1.318505048751831
1.5823781490325928
1.8176922798156736
2.070983648300171
2.306020021438598
2.5405924320220947
2.7738800048828125
3.010342836380005
3.246722221374512
3.482393980026245
3.716312885284424
3.949867486953736
4.1836793422698975
4.422286987304688
4.658746719360352
4.899833917617798
5.137019872665405
5.374877214431763
5.612312316894531
5.849106788635254
6.087336540222168
6.322077035903931
6.559053897857666
6.801252603530884
7.0401692390441895
7.270748138427734
7.507948398590088
7.744063854217529
7.980427265167236
8.217164278030396
8.458058595657349
8.693278551101685
8.934661626815796
9.173097848892212
9.411683559417725
9.651246309280396
9.887446880340576
10.133388996124268
10.376330375671388
10.617483139038086
10.857921838760376
11.09995436668396
11.339718341827393
11.579227685928345
11.815762519836426
12.053629875183104
12.291335582733154
12.528523683547974
12.76509976387024
13.00306510925293
13.238280296325684
13.475147247314451
13.71732211112976
13.958173513412476
14.209038257598875
14.446479082107544
14.684085607528688
14.92786717414856
15.166423082351685
15.404378890991213
15.64236068725586
15.88068985939026
16.118600130081177
16.354423999786377
16.594416618347168
16.833996295928955
17.07271695137024
17.31346106529236
17.548699617385864
17.786041736602783
18.019763469696045
18.258677005767822
18.491912126541138
18.72869634628296
18.963765144348145
19.20235919952393
19.440916299819943
19.685211658477783
19.92342329025269
20.163576126098636
20.401955366134644
20.64577317237854
20.88554549217224
21.121659755706787
21.3580014705658
21.594202756881717
21.827641010284424
22.06543493270874
22.306305170059204
22.541022539138797
22.77590322494507
23.010807514190677
23.25337290763855
23.489567756652832
23.725929260253903
23.96599793434143
24.204944372177124
24.44156265258789
24.6766140460968
24.91622734069824
