loss
2.3457285165786743
2.374191164970398
2.387198090553284
2.3482214212417603
2.3001593351364136
2.2498600482940674
2.1556321382522583
2.1838111877441406
2.1898335218429565
2.187348961830139
2.123813271522522
2.045637011528015
2.11726987361908
2.196184992790222
2.109239399433136
1.9620439410209656
1.9360576272010803
1.8693228363990784
1.913025975227356
1.927581250667572
1.9555432200431824
1.9179567098617556
1.7194576263427734
1.7722030282020569
1.7064412236213684
1.702172875404358
1.678978681564331
1.8600605130195615
1.7779138088226318
1.6857591271400452
1.6268590688705444
1.4971044063568115
1.5971271395683289
1.5218117237091064
1.338287591934204
1.2640573382377625
1.3224983215332031
1.5045297741889954
1.5055193305015564
1.5920556783676147
1.5794817805290222
1.2963983416557312
1.3745144605636597
1.3903585076332092
1.271698832511902
1.1152514219284058
1.090437352657318
1.136056363582611
1.0899299383163452
1.1324191689491272
1.1911426782608032
1.113359808921814
0.923429638147354
0.9536601006984712
1.0482457280158997
1.1721665859222412
1.1569506525993347
1.4411754608154297
1.2088019847869873
0.7767002284526825
0.7002519965171814
0.7148202955722809
0.6051473617553711
0.6745032370090485
0.5350454449653625
0.4522287100553512
0.4879499524831772
0.6766012907028198
0.941819578409195
0.9028995037078856
0.8494575619697571
0.7126442790031433
0.4871293902397156
0.3543553352355957
0.2418898195028305
0.1377526298165321
0.0888971760869026
0.057161059230566
0.0349688716232776
0.0272214254364371
0.0214194310829043
0.0177012830972671
0.0153751512989401
0.013581255916506
0.0121848536655306
0.0111693609505891
0.0101723200641572
0.0093126068823039
0.00868746265769
0.0081986663863062
0.0076560622546821
0.0071523764636367
0.0067716157063841
0.0064315602649003
0.0061158232856541
0.0058280951343476
0.0055767674930393
0.005346049554646
0.0051340356003493
0.0049318659584969
