loss
2.38120174407959
3.96230411529541
8.501092910766602
12.069856643676758
10.22623062133789
6.680018424987793
6.541817665100098
5.048526287078857
2.5780770778656006
4.536989212036133
3.051953792572021
2.614915370941162
2.348142147064209
2.36207914352417
2.287616014480591
2.219162702560425
2.1994078159332275
2.2169172763824463
2.213549852371216
2.191442012786865
2.109257698059082
2.023247480392456
2.3511650562286377
2.2022271156311035
2.0944926738739014
1.964468479156494
2.06050705909729
2.583251714706421
2.3608996868133545
2.1011013984680176
1.813438892364502
1.9282146692276
2.2552738189697266
2.2698874473571777
1.935466170310974
1.679954171180725
1.5615376234054563
1.635341763496399
2.1273863315582275
1.9633949995040891
1.7766199111938477
1.5203022956848145
1.6526082754135132
1.937254905700684
1.8078101873397827
1.522031307220459
1.3118468523025513
1.1292057037353516
1.0291391611099243
1.6400965452194214
2.4444057941436768
1.8272480964660645
1.315571665763855
1.08768630027771
1.0991499423980713
1.1892932653427124
1.635958194732666
1.694441795349121
1.2003892660140991
0.8138419389724731
0.7389798760414124
1.204400897026062
1.6261488199234009
1.7137384414672852
1.1999905109405518
0.9506583213806152
0.7890432476997375
0.9025477766990662
1.0460126399993896
1.4900596141815186
1.2823466062545776
0.9564092755317688
0.6073191165924072
0.4286926686763763
0.3308275938034057
0.1586055606603622
0.0662176460027694
0.0335797183215618
0.024289084598422
0.0194866731762886
0.0162850432097911
0.0139684630557894
0.0121944276615977
0.0107999145984649
0.0096705248579382
0.0087480517104268
0.0079738376662135
0.0073185060173273
0.0067593790590763
0.0062757413834333
0.0058537442237138
0.0054826992563903
0.0051534129306674
0.0048583354800939
0.004593102261424
0.0043557663448154
0.0041393712162971
0.0039425762370228
0.0037625571712851
0.0035983610432595
