sotime
0.0185809135437011
0.016040563583374
0.0156760215759277
0.0164320468902587
0.0142672061920166
0.0138907432556152
0.0139605998992919
0.0138888359069824
0.0151150226593017
0.0142128467559814
0.0139522552490234
0.0137655735015869
0.0136482715606689
0.0153806209564208
0.0141069889068603
0.0149567127227783
0.0143225193023681
0.0142304897308349
0.0143589973449707
0.0145900249481201
0.0144822597503662
0.0144274234771728
0.0151178836822509
0.0175132751464843
0.0151121616363525
0.0146112442016601
0.0147557258605957
0.0147266387939453
0.014505386352539
0.0141487121582031
0.0164012908935546
0.0152580738067626
0.0150830745697021
0.0155820846557617
0.015183687210083
0.0160906314849853
0.0142092704772949
0.020073652267456
0.0176811218261718
0.015831708908081
0.0156676769256591
0.0142345428466796
0.0156314373016357
0.0156309604644775
0.0142862796783447
0.0147819519042968
0.0152876377105712
0.0143518447875976
0.014439582824707
0.0142309665679931
0.0145225524902343
0.014890432357788
0.0161421298980712
0.0162701606750488
0.0261647701263427
0.0149886608123779
0.0131702423095703
0.015568733215332
0.0143849849700927
0.0141224861145019
0.0151622295379638
0.0147600173950195
0.0143389701843261
0.014317512512207
0.0158600807189941
0.0152790546417236
0.0142152309417724
0.0159754753112792
0.0145754814147949
0.0148746967315673
0.0141570568084716
0.0157496929168701
0.0135424137115478
0.0150988101959228
0.014087438583374
0.0141069889068603
0.0148277282714843
0.0149507522583007
0.0144894123077392
0.0144019126892089
0.0141248703002929
0.0163812637329101
0.0154254436492919
0.0147228240966796
0.0141687393188476
0.0151681900024414
0.0137631893157958
0.0145106315612792
0.0157196521759033
0.0139327049255371
0.0141198635101318
0.0141403675079345
0.016528844833374
0.0143468379974365
0.0146427154541015
0.0142645835876464
0.0144684314727783
0.0143275260925292
0.01393723487854
0.0145163536071777
