ectime
0.676546573638916
0.148771047592163
0.1443779468536377
0.1442337036132812
0.1444203853607177
0.1448805332183838
0.1439440250396728
0.1434087753295898
0.1441185474395752
0.1442897319793701
0.1440963745117187
0.1438844203948974
0.1439063549041748
0.145249605178833
0.1442954540252685
0.1440699100494384
0.1438713073730468
0.144111156463623
0.1438381671905517
0.1438970565795898
0.1443514823913574
0.1432185173034668
0.1440091133117675
0.1443464756011963
0.1443855762481689
0.1371536254882812
0.1375741958618164
0.1379437446594238
0.1366779804229736
0.135291576385498
0.1364567279815673
0.1370251178741455
0.1372251510620117
0.1365797519683838
0.1370120048522949
0.1373212337493896
0.1365022659301757
0.1370003223419189
0.1370949745178222
0.136660099029541
0.1369862556457519
0.1358499526977539
0.1371951103210449
0.1381094455718994
0.1367287635803222
0.137258768081665
0.1371674537658691
0.1372239589691162
0.1368739604949951
0.1388108730316162
0.1373388767242431
0.1371436119079589
0.137463092803955
0.1376936435699463
0.1372203826904297
0.1373484134674072
0.1363825798034668
0.1377003192901611
0.1367359161376953
0.1365373134613037
0.1375074386596679
0.1372807025909423
0.1364140510559082
0.1360235214233398
0.1386542320251464
0.1367876529693603
0.1372971534729004
0.1372389793395996
0.1373932361602783
0.1369035243988037
0.1368539333343505
0.1371572017669677
0.1370925903320312
0.1375842094421386
0.1374721527099609
0.1372804641723632
0.136751651763916
0.1370654106140136
0.1375126838684082
0.1378276348114013
0.1373214721679687
0.1382970809936523
0.1373429298400879
0.1378660202026367
0.1378586292266845
0.1376171112060547
0.1379826068878173
0.1378536224365234
0.1375553607940673
0.1373956203460693
0.138437271118164
0.1385509967803955
0.1366152763366699
0.1364378929138183
0.137972354888916
0.1378400325775146
0.1375906467437744
0.1382837295532226
0.1375401020050048
0.1368274688720703
