srtime
0.5018899440765381
0.0231099128723144
0.0140471458435058
0.0315711498260498
0.0151770114898681
0.0151684284210205
0.0147502422332763
0.0182948112487792
0.0160086154937744
0.0161178112030029
0.0147418975830078
0.0147051811218261
0.0152068138122558
0.0168459415435791
0.016836404800415
0.0204465389251709
0.0179898738861084
0.0187296867370605
0.0182623863220214
0.0175013542175292
0.0185236930847167
0.0163989067077636
0.0168797969818115
0.0183691978454589
0.0174617767333984
0.0236015319824218
0.0296082496643066
0.0288271903991699
0.0318822860717773
0.033759593963623
0.033527135848999
0.0298590660095214
0.0350055694580078
0.0328376293182373
0.0324673652648925
0.031926155090332
0.0315656661987304
0.0353591442108154
0.0346555709838867
0.0348939895629882
0.033865213394165
0.0378100872039794
0.0332536697387695
0.032433271408081
0.0315382480621337
0.0319726467132568
0.0312914848327636
0.0313019752502441
0.0315544605255126
0.0292835235595703
0.0294826030731201
0.0315210819244384
0.0351660251617431
0.033707857131958
0.0343217849731445
0.0314221382141113
0.0340654850006103
0.0367548465728759
0.033459186553955
0.0334770679473876
0.0315330028533935
0.0323038101196289
0.0337567329406738
0.0319113731384277
0.0321402549743652
0.0340104103088378
0.0330500602722168
0.0338809490203857
0.0298044681549072
0.0317254066467285
0.029348611831665
0.0321791172027587
0.0284676551818847
0.0305945873260498
0.0297844409942626
0.0339460372924804
0.0333211421966552
0.0385608673095703
0.0311949253082275
0.033360481262207
0.0329811573028564
0.0352988243103027
0.0335564613342285
0.0307629108428955
0.0308082103729248
0.0298817157745361
0.0285775661468505
0.0313310623168945
0.0338051319122314
0.0300855636596679
0.0288963317871093
0.0291616916656494
0.0347895622253418
0.0319912433624267
0.0300545692443847
0.0341527462005615
0.0329113006591796
0.0284793376922607
0.0296571254730224
0.0336878299713134
